Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technical,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Height_PSD,Foot_PSD,Side_PSD,WFA_PSD,WFF_PSD,Attack_PSD,Defense_PSD,Balance_PSD,Stamina_PSD,Speed_PSD,Acceleration_PSD,Response_PSD,Agility_PSD,Dribble_Accuracy_PSD,Dribble_Speed_PSD,Short_Pass_Accuracy_PSD,Short_Pass_Speed_PSD,Long_Pass_Accuracy_PSD,Long_Pass_Speed_PSD,Shot_Accuracy_PSD,Shot_Power_PSD,Shot_Technique_PSD,Free_Kick_Accuracy_PSD,Swerve_PSD,Heading_PSD,Jump_PSD,Technique_PSD,Agression_PSD,Mentality_PSD,GK_Skills_PSD,Teamwork_PSD,Consistency_PSD,Condition_PSD,Dribbling_SA,Tactical_Dribble_SA,Positioning_SA,Reaction_SA,Playmarking_SA,Passing_PA,Scoring_PA,1_1_Scoring_PA,Post_Player_PA,Lines_PA,Middle_Shooting_PA,Side_PA,Centre_PA,Penalties_PA,1_Touch_Pass_SA,Outside_PA,Marking_PA,Sliding_PA,Covering_PA,D_Line_Control_SA,Penalty_Stopper_PA,1_On_1_Stopper_PA,Long_Throw_PA,Injury_Tolerancy_PSD,Age,Weight
13,14,18,13,17,13,12,14,8,8,16,13,12,18,10,16,12,15,13,14,14,18,10,14,8,15,17,13,11,11,16,13,14,12,13,14,187,L,B,3,4,77,53,81,76,70,72,71,69,91,73,82,79,82,75,73,81,75,72,81,76,70,92,78,70,50,76,8,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,31,80
15,15,16,15,16,15,6,14,4,5,16,13,5,17,9,13,12,15,13,15,16,16,16,14,8,12,16,13,15,16,15,5,12,15,14,14,173,L,B,4,3,82,45,85,81,76,82,73,83,93,83,84,75,81,77,84,84,81,79,84,63,67,92,83,72,50,77,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,26,75
15,12,15,12,16,15,4,14,4,8,17,16,9,18,9,16,9,15,12,15,14,17,11,15,9,15,17,12,11,12,12,5,12,11,12,9,168,R,B,8,8,82,62,82,86,77,83,79,88,90,84,90,79,87,84,77,85,80,85,85,67,76,93,79,78,50,86,8,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C,34,66
15,14,16,14,16,17,6,16,6,5,17,11,5,17,8,14,10,15,10,12,14,16,11,14,5,13,16,8,13,14,14,8,15,13,13,12,175,R,L,7,7,81,41,80,81,78,82,77,81,90,81,83,79,86,84,82,84,80,86,91,65,68,90,80,75,50,80,8,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,32,77
10,11,16,7,15,8,8,10,5,12,16,9,11,15,14,15,11,17,15,16,12,12,9,13,12,15,13,14,14,17,15,8,14,12,13,7,170,R,B,5,4,70,70,80,88,75,84,84,85,90,87,85,78,79,76,60,76,62,64,72,64,82,85,74,74,50,86,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,24,64
13,14,17,15,16,14,8,13,1,4,15,14,5,17,10,14,12,13,10,11,12,17,10,16,8,8,15,7,17,17,12,7,7,16,12,7,177,L,B,4,2,85,46,84,79,84,86,56,86,89,84,82,78,82,76,90,80,77,72,88,77,78,85,71,70,50,64,8,5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,B,30,75
13,15,16,12,17,14,6,13,4,11,16,12,13,17,15,14,11,16,12,13,13,18,11,14,11,15,17,13,12,13,15,7,12,12,14,10,174,R,B,6,5,79,61,80,78,69,74,74,76,89,74,90,84,91,86,68,80,71,80,84,63,66,90,73,72,50,84,8,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,B,31,71
16,16,16,12,16,9,8,11,7,6,16,14,8,16,7,13,10,15,11,14,12,17,8,14,7,13,15,10,14,14,12,9,11,14,11,10,179,R,B,5,4,78,48,82,74,76,80,75,74,89,84,83,74,90,82,74,79,76,77,91,70,63,87,80,74,50,79,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,38,75
13,14,15,13,17,13,8,13,2,4,16,14,5,19,8,14,9,15,11,14,11,18,10,14,5,15,17,9,13,14,12,12,8,11,11,11,187,R,B,6,4,78,48,74,72,74,76,75,78,89,82,92,77,90,79,74,78,83,75,80,63,72,91,78,68,50,78,8,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,C,30,78
19,14,16,14,17,16,3,13,1,4,18,14,3,17,11,16,12,15,14,16,15,20,11,16,9,16,19,14,13,14,13,10,14,13,12,10,182,R,B,7,6,83,55,81,84,76,82,77,81,89,80,93,84,93,82,76,84,80,81,86,60,69,93,80,77,50,85,8,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,27,73
12,13,17,10,17,12,4,13,5,6,17,13,9,17,14,10,9,16,8,13,15,16,7,13,10,11,17,13,11,14,14,10,13,11,11,11,185,R,B,7,5,73,30,85,70,72,77,70,82,89,79,84,88,86,90,77,83,80,79,82,61,66,87,78,59,50,63,8,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,30,75
14,12,15,14,15,12,9,13,6,4,13,15,10,15,14,13,13,14,14,15,10,16,14,16,10,12,13,10,13,14,13,9,11,12,14,10,175,R,L,5,3,79,46,80,75,75,79,77,80,85,77,78,72,79,72,79,78,81,76,80,64,68,85,84,70,50,76,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,33,65
10,11,12,12,12,10,8,13,6,8,13,8,14,12,15,13,17,12,13,13,12,12,16,14,13,17,13,18,16,18,14,8,12,14,16,14,174,L,L,4,3,72,70,78,85,81,84,78,86,88,76,82,80,79,77,70,83,72,69,76,74,80,82,72,79,50,79,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,28,78
12,13,15,14,16,14,13,14,4,4,15,16,6,16,12,13,12,15,13,14,13,17,13,13,7,12,16,11,12,13,13,11,12,12,12,12,183,R,B,7,6,79,43,83,73,80,81,80,81,88,81,85,78,81,78,84,83,84,75,83,79,81,87,83,70,50,72,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,C,30,79
10,10,16,14,14,10,11,13,7,5,12,15,5,16,12,13,11,13,12,14,13,16,12,16,9,11,12,13,16,16,13,10,12,16,13,13,178,R,B,6,5,83,43,85,82,85,87,80,83,88,82,78,76,75,79,82,85,79,75,78,72,76,84,85,66,50,72,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,28,79
11,12,17,11,15,9,8,12,4,4,14,12,6,16,12,16,10,11,11,12,15,18,11,17,5,12,15,12,16,15,12,12,14,15,12,12,188,R,B,6,5,81,46,82,79,84,79,73,83,88,86,79,77,73,70,80,83,77,74,76,60,69,85,83,70,50,74,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,25,77
15,15,16,11,16,14,10,13,8,8,16,13,10,16,15,14,14,13,13,13,14,13,11,14,9,15,15,16,14,14,13,8,12,13,13,11,174,L,B,6,5,78,61,80,82,77,83,77,81,88,84,84,78,83,82,74,83,77,72,79,67,77,88,81,73,50,82,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C,27,71
14,13,17,13,15,13,5,12,3,6,15,13,6,17,10,13,8,13,13,14,10,17,11,12,8,8,16,12,15,16,15,9,11,15,13,7,186,L,B,5,3,76,41,73,74,79,85,68,82,88,84,81,77,84,76,71,79,73,73,83,65,65,87,78,64,50,78,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,24,76
14,13,15,12,17,13,7,12,8,5,16,14,7,16,10,14,11,14,13,13,15,18,11,14,8,13,15,12,12,12,12,10,14,13,12,11,180,L,B,4,3,74,53,74,79,77,82,78,88,88,83,82,77,79,78,72,78,77,68,75,64,72,85,76,73,40,80,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,73
13,15,17,9,16,12,6,11,2,5,14,18,8,16,11,13,9,14,12,14,14,17,11,12,5,10,14,12,13,16,15,8,8,13,11,12,179,R,L,7,7,78,55,71,76,78,80,72,85,87,85,81,77,81,79,72,74,75,73,80,63,65,87,79,78,50,70,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,C,31,70
13,14,17,12,15,14,8,14,5,5,13,14,6,17,13,13,13,14,10,11,13,17,5,16,5,12,14,9,16,16,15,8,15,13,13,12,174,L,R,3,3,78,47,80,78,78,84,69,87,87,90,79,80,79,77,74,76,74,75,77,59,67,88,85,75,50,74,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,31,69
7,14,15,15,16,11,12,14,5,7,13,13,7,16,9,15,9,16,14,13,12,15,7,15,6,11,14,10,12,15,16,11,8,11,11,13,182,L,R,4,3,85,37,83,73,82,85,84,84,86,85,78,76,76,80,84,84,82,68,77,73,70,86,84,78,50,78,8,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,30,76
10,12,15,12,14,13,5,13,4,5,14,12,4,16,14,13,14,14,11,12,15,15,10,14,11,13,15,13,14,15,12,5,14,13,15,9,168,R,B,5,5,75,50,77,75,71,84,72,87,87,86,82,71,84,79,75,76,76,72,78,61,64,87,80,66,50,75,8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,22,69
9,12,13,11,12,9,3,11,4,4,12,12,4,13,15,12,12,11,13,10,15,12,14,15,5,12,12,16,17,12,9,4,12,16,15,8,168,R,B,4,5,78,59,70,84,88,90,77,87,78,92,74,67,76,78,76,76,75,67,76,67,81,78,85,77,50,74,8,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,30,68
7,13,13,13,11,6,7,15,4,7,11,6,5,12,14,11,15,10,12,11,14,14,8,13,7,8,11,14,17,15,13,7,14,16,15,9,169,R,B,6,7,75,55,81,79,86,89,80,85,77,91,81,72,72,76,74,84,80,68,73,68,77,77,83,72,50,72,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,B,24,65
14,15,14,12,12,10,7,13,10,8,11,11,9,13,9,10,14,12,10,10,10,14,6,14,9,8,11,13,16,12,16,10,11,17,13,13,184,L,L,4,3,77,56,81,93,85,88,73,80,78,89,77,80,81,81,71,81,74,76,79,62,73,81,83,72,50,77,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,26,82
11,14,14,14,14,8,13,14,15,8,13,14,9,14,14,16,15,11,13,10,15,17,12,16,8,10,13,12,16,13,13,8,14,14,11,11,171,R,B,6,5,77,46,79,80,84,86,82,87,86,88,77,75,80,80,79,82,79,69,74,73,77,84,85,74,50,76,8,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,29,70
5,12,11,12,12,8,14,13,12,12,12,7,14,12,15,12,15,13,13,14,18,11,15,13,13,15,9,15,13,12,14,10,14,15,15,13,178,R,R,5,4,74,66,78,88,87,84,75,78,79,87,74,74,75,77,73,78,68,60,73,74,72,77,88,72,50,73,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,30,67
9,12,14,14,11,10,8,15,6,7,11,13,9,12,16,11,9,11,12,10,14,13,7,14,10,13,12,16,15,14,12,10,18,15,14,9,184,R,B,6,6,79,52,77,85,87,86,82,82,83,87,80,74,82,77,82,83,77,75,82,73,81,83,84,75,50,77,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,28,75
15,12,13,13,17,14,10,13,4,8,18,15,9,18,11,16,12,18,13,15,13,15,13,15,7,12,17,11,8,11,13,9,12,9,11,9,179,R,B,5,4,75,56,72,78,63,66,75,71,83,69,93,90,90,87,81,79,80,77,83,71,69,92,74,74,50,88,8,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,B,32,75
15,15,17,11,17,16,6,16,6,6,17,15,7,17,8,13,9,13,12,13,12,19,9,14,9,12,17,10,14,15,12,5,10,13,10,11,168,L,B,2,3,77,35,77,68,77,82,66,84,84,67,92,90,95,86,78,89,76,85,93,53,65,84,73,66,50,69,8,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,25,63
14,12,15,10,16,16,8,15,7,6,16,13,5,16,13,17,13,13,10,8,14,17,10,16,6,14,16,14,15,17,12,8,15,13,15,10,181,L,B,3,3,81,53,70,86,82,86,74,87,84,82,88,84,91,85,76,88,83,83,92,64,69,85,82,70,50,80,8,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,B,26,65
12,13,13,11,12,14,8,14,6,9,17,15,11,15,15,13,15,13,12,14,11,13,14,13,10,13,18,11,10,9,12,11,13,11,14,14,183,R,B,8,6,75,61,84,77,66,69,74,66,77,75,88,87,90,91,75,84,76,74,76,74,76,80,75,66,50,82,8,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,27,80
11,12,12,10,15,9,7,11,2,12,18,16,16,16,12,15,14,16,15,16,15,13,15,14,15,17,15,16,13,14,14,9,14,14,16,11,180,R,B,5,5,75,75,78,85,75,76,81,79,83,72,88,83,89,84,73,79,72,75,76,72,77,83,70,80,50,96,8,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A,27,68
10,11,13,9,14,13,12,12,5,12,15,7,15,15,13,15,15,12,11,13,14,13,9,14,14,17,15,17,15,14,12,12,13,14,15,13,185,R,B,5,5,69,65,77,87,76,76,81,72,79,80,88,93,86,92,58,88,60,55,66,60,66,80,70,76,50,84,8,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,20,68
10,11,12,8,16,14,11,13,7,12,17,14,14,15,10,17,13,16,17,17,14,6,15,8,18,19,15,16,8,10,9,12,10,9,11,10,184,L,B,5,4,72,78,81,86,70,70,85,70,79,68,87,85,85,77,68,84,69,78,76,66,76,85,70,85,50,90,8,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,B,33,74
9,11,13,10,15,10,8,13,9,11,14,17,12,16,16,13,15,16,10,11,17,13,10,14,11,10,14,16,12,13,15,14,14,12,16,13,187,L,B,4,4,73,66,82,83,76,76,78,73,83,74,85,80,82,77,71,86,75,60,72,66,72,85,70,73,50,77,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,25,80
11,11,14,10,16,11,6,12,3,7,15,12,12,15,15,15,16,14,13,15,12,15,11,14,10,15,15,13,13,13,15,6,9,12,13,11,173,L,B,5,3,80,65,81,80,75,80,78,83,85,77,86,84,83,78,71,77,71,73,75,67,69,88,77,83,50,83,8,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,C,27,68
15,12,14,10,16,14,8,13,6,8,16,13,9,16,13,14,12,16,13,14,13,13,10,13,11,15,16,14,11,16,11,9,14,11,15,8,178,R,B,6,6,76,64,74,84,73,79,77,78,83,79,86,82,85,80,68,83,71,72,78,66,76,86,75,72,50,85,8,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,27,75
16,12,16,14,15,17,5,15,4,7,16,15,9,15,8,12,12,15,12,14,13,16,8,14,10,12,15,13,13,15,15,8,12,13,13,8,179,R,B,6,5,83,56,73,83,80,83,73,86,86,80,86,83,83,82,72,84,70,82,84,64,65,87,78,70,50,80,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,22,73
10,11,10,9,13,8,11,11,5,13,15,13,14,12,17,15,16,15,16,14,19,5,19,13,15,17,14,16,11,11,16,12,14,11,15,16,186,L,B,5,4,72,72,85,85,72,68,83,67,79,75,84,88,84,86,77,85,75,79,80,74,69,82,77,84,50,86,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,29,80
6,8,15,7,16,8,10,8,4,13,16,7,13,15,13,14,14,13,12,13,16,15,10,14,12,15,14,16,15,14,15,10,15,15,14,16,181,R,B,4,3,75,64,86,85,81,82,81,81,82,82,87,89,80,77,64,89,72,62,70,64,72,83,76,67,50,79,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,23,76
3,8,10,10,14,8,14,11,8,15,13,10,16,14,18,14,18,11,11,11,18,13,14,12,15,16,13,16,11,11,13,13,14,11,11,15,183,R,B,5,2,65,73,85,78,70,61,80,68,79,64,79,86,82,86,65,82,70,66,68,82,85,81,62,85,59,63,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,36,80
13,15,17,14,16,13,9,13,7,10,15,16,9,17,11,13,13,12,11,12,13,17,15,13,12,10,15,11,11,14,12,10,14,12,10,10,181,R,L,7,5,77,49,79,75,79,82,77,84,88,83,80,81,77,80,76,85,77,65,79,64,65,90,84,68,40,72,8,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,B,35,77
16,18,13,13,13,17,15,17,12,12,14,15,14,13,14,15,13,17,14,14,17,12,15,14,14,12,13,13,12,12,15,15,15,13,15,15,187,L,L,5,4,77,60,83,84,79,75,73,73,77,77,80,84,90,92,72,93,73,88,87,71,76,81,84,70,50,75,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,33,83
8,9,12,9,15,10,10,9,11,13,15,9,16,14,13,13,14,16,18,15,12,5,15,10,17,17,15,11,9,10,18,14,16,10,16,18,187,R,B,6,5,70,78,88,84,71,69,78,65,83,78,85,84,89,82,70,76,68,67,76,77,74,84,70,70,50,85,8,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,B,26,87
14,13,12,9,14,16,9,16,7,11,17,15,13,16,13,15,11,15,15,15,13,11,13,11,14,15,17,12,11,13,14,11,14,11,13,11,180,R,B,5,3,74,71,77,80,73,75,77,75,80,72,84,82,89,85,75,84,77,85,86,64,68,84,68,78,50,84,8,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,B,22,72
17,16,13,11,15,15,12,13,7,11,14,12,12,16,13,16,14,12,12,14,15,16,12,16,13,17,16,15,13,14,12,11,13,12,14,11,186,R,B,5,5,78,58,79,84,81,79,76,77,83,81,85,83,89,84,73,83,72,78,83,77,75,83,79,79,50,84,8,5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,23,77
11,14,12,8,14,13,10,11,9,14,14,18,14,15,9,14,14,16,14,15,15,12,14,15,13,15,14,13,11,13,11,6,16,8,13,11,173,L,L,4,4,72,72,77,83,78,82,76,80,79,78,82,84,90,86,75,86,74,86,86,68,75,79,80,79,50,80,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B,33,74
13,17,14,12,16,13,10,14,12,12,16,14,15,16,17,15,17,16,12,15,20,15,15,17,10,15,15,16,14,13,12,7,18,14,14,10,172,R,R,6,5,77,64,76,78,78,77,77,75,81,70,83,82,88,86,73,86,77,75,83,66,78,85,84,70,50,78,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,B,35,70
14,15,14,15,14,18,5,16,3,7,15,18,8,15,15,12,13,14,13,13,16,13,14,13,12,15,13,16,10,12,13,11,18,12,17,12,186,R,B,7,6,82,55,80,83,79,75,78,76,82,77,84,84,88,89,80,87,85,86,87,68,71,84,80,78,50,83,8,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,30,77
18,18,16,11,16,17,7,15,7,5,16,13,6,18,9,12,9,15,11,14,10,17,13,15,7,10,17,9,12,12,10,11,9,11,10,9,183,R,R,5,5,74,45,78,76,72,74,70,71,80,77,80,78,87,87,72,84,73,82,84,67,64,85,79,68,50,76,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,C,32,73
12,13,13,13,14,9,10,13,12,10,15,9,10,15,13,14,11,14,13,13,15,14,14,14,12,13,15,14,14,13,13,10,14,14,14,12,180,R,B,5,4,78,66,83,84,83,80,78,82,84,84,84,78,87,80,70,80,72,72,76,65,70,87,78,73,40,82,8,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,22,76
14,13,16,13,17,14,8,14,9,5,17,13,7,17,7,14,8,14,14,15,11,17,10,15,10,14,17,11,14,16,13,8,10,12,12,10,179,L,B,5,3,81,49,78,76,75,78,73,73,86,79,81,76,86,86,82,82,81,80,85,60,65,88,81,70,50,82,8,4,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,C,28,65
7,7,8,9,12,8,15,8,12,14,12,10,13,12,19,12,16,10,12,11,16,8,10,12,12,15,8,17,13,15,15,15,17,15,17,18,187,L,B,5,4,62,73,87,83,83,75,82,70,74,73,77,76,76,82,65,81,65,66,73,82,88,76,67,72,50,62,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,28,85
8,9,9,5,10,8,14,9,14,15,12,9,16,12,11,14,14,14,15,15,15,8,10,9,15,13,11,14,14,14,13,11,13,15,14,14,184,L,L,4,3,62,82,80,82,86,81,82,74,73,76,76,76,86,89,62,82,61,71,72,75,84,76,68,76,50,69,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,23,74
14,12,13,12,15,14,9,14,3,11,16,14,11,16,11,13,12,16,11,13,14,15,14,14,11,14,17,14,13,14,12,8,14,12,13,10,176,R,B,8,8,75,68,77,78,79,77,75,81,79,72,82,78,86,80,73,86,73,74,84,65,68,84,69,75,50,71,8,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,B,21,72
12,15,16,12,15,12,11,13,8,14,16,11,11,15,15,13,10,12,13,12,12,11,11,14,10,12,13,12,16,15,12,8,15,14,14,12,173,L,L,2,2,76,60,71,86,84,83,69,85,84,81,76,79,86,87,60,77,61,59,85,56,73,83,86,68,50,75,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,21,68
15,14,10,11,13,14,10,12,6,12,15,12,12,13,14,13,13,14,14,13,14,11,14,11,12,14,14,12,14,12,12,9,15,11,15,9,180,R,B,4,4,74,63,76,81,70,70,73,69,75,62,83,85,88,90,67,83,73,80,78,60,62,77,68,80,50,87,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,B,28,76
16,18,10,12,13,16,7,11,6,9,15,12,11,15,10,11,12,10,13,13,17,11,14,13,11,15,16,16,12,13,14,7,15,11,15,10,173,R,R,5,5,72,65,77,83,79,82,78,79,78,74,82,78,87,87,66,82,68,87,88,66,72,80,80,74,50,77,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,24,66
13,16,11,8,12,12,14,14,18,13,14,9,13,12,14,11,11,13,15,14,13,11,16,13,12,16,13,15,10,10,13,12,15,11,15,14,186,L,L,3,3,72,68,82,83,83,78,77,74,77,76,75,80,85,86,69,85,73,75,84,74,76,75,84,75,50,78,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,B,32,82
16,17,13,13,14,17,8,16,2,6,13,13,8,16,12,12,13,12,11,9,15,14,9,14,7,10,11,12,14,14,13,9,11,14,11,10,177,R,B,7,6,78,41,79,85,81,79,76,83,82,83,74,76,83,86,73,87,80,82,87,72,73,83,86,71,50,72,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,B,28,72
6,9,12,7,13,7,14,7,12,15,14,7,13,15,11,13,12,14,12,13,12,12,12,12,12,13,14,14,11,13,14,13,14,14,12,13,177,L,B,2,2,64,75,74,83,75,83,79,81,78,82,75,81,85,86,56,68,57,56,65,66,84,76,76,65,50,64,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,75
11,13,15,13,17,12,13,13,5,6,14,13,9,16,12,16,12,10,9,13,13,14,5,17,9,12,14,13,17,16,13,14,14,17,14,12,180,L,B,4,3,84,45,78,83,86,83,83,78,83,82,80,78,80,74,81,81,84,67,75,79,81,87,84,70,50,84,8,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,28,74
6,8,9,18,15,12,16,13,3,5,11,17,5,13,8,18,14,16,18,13,14,10,12,17,6,8,10,10,9,10,14,13,13,9,12,13,186,R,B,7,7,83,30,80,69,70,70,83,67,76,64,73,70,67,68,87,79,89,74,75,91,80,92,88,72,50,75,8,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,C,36,78
12,7,16,16,17,16,11,15,5,4,13,15,6,16,8,13,9,13,12,13,16,18,9,15,7,10,11,9,12,12,11,9,9,11,9,10,175,R,B,6,5,85,40,75,72,76,81,83,82,87,77,82,79,81,77,84,84,86,82,84,72,77,86,78,70,50,68,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,C,33,71
8,11,12,15,14,12,15,14,3,5,13,16,4,14,5,13,13,14,14,13,14,12,14,15,6,14,14,12,13,12,13,13,13,14,13,14,178,R,B,5,5,84,34,77,77,77,78,84,74,77,73,76,69,77,75,82,92,85,78,74,68,84,75,78,68,50,77,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,C,28,74
9,12,12,16,14,14,14,15,9,6,13,15,5,14,11,15,11,14,10,13,10,11,10,13,6,11,13,8,8,8,15,15,12,8,12,15,193,L,B,4,4,80,28,83,67,69,67,81,63,78,64,75,73,72,70,78,90,81,80,78,79,73,79,85,63,50,63,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,36,90
4,7,13,14,13,12,15,13,8,7,10,14,8,13,14,14,18,14,13,12,15,15,8,15,8,11,10,15,14,13,15,12,14,13,16,15,181,R,R,6,5,79,36,86,77,82,83,81,73,76,78,72,75,78,77,77,90,84,74,72,75,76,82,91,80,50,70,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,83
